time,Dry Bulb Temperature [°C],Relative Humidity [%],Wind Speed [m/s],Wind Direction [Deg],Global Horizontal Radiation [W/m2],Direct Normal Radiation [W/m2],Diffuse Horizontal Radiation [W/m2]
2018-07-07T11:00:00Z,28.9,74.45,5.7,60,441,237,239.5
2018-07-07T12:00:00Z,28.3,82.2,5.7,45,289.5,39,253
2018-07-07T13:00:00Z,28.2,72.13,7.2,23.33,697,371.5,334
2018-07-07T14:00:00Z,28.9,69.66,5.7,30,515.5,87,432
2018-07-07T15:00:00Z,27.2,74.16,7.7,30,345.5,38,312
2018-07-07T16:00:00Z,25,78.97,5.7,40,265.5,22.5,247.5
2018-07-07T17:00:00Z,24.4,81.86,3.1,50,159.5,5,156
2018-07-07T18:00:00Z,24.4,79.37,4.6,30,74,7,71
2018-07-07T19:00:00Z,24.4,79.37,5.1,40,131,187.5,83.5
2018-07-07T20:00:00Z,23.95,81.79,3.85,30,15.5,13.5,14.5
2018-07-07T21:00:00Z,24.4,79.37,4.6,20,0,0,0
2018-07-07T22:00:00Z,23.9,78.81,4.6,40,0,0,0
2018-07-07T23:00:00Z,23.9,73.6,5.1,30,0,0,0
2018-07-08T01:00:00Z,22.2,81.58,3.1,20,0,0,0
2018-07-08T02:00:00Z,21.7,84.11,4.1,20,0,0,0
2018-07-08T03:00:00Z,21.1,81.44,3.1,20,0,0,0
2018-07-08T04:00:00Z,20.6,83.98,4.6,360,0,0,0
2018-07-08T05:00:00Z,20.6,80.86,4.85,10,0,0,0
2018-07-08T06:00:00Z,21.1,75.96,4.6,10,9.5,34.5,8
2018-07-08T07:00:00Z,21.85,73.22,5.4,20,124.5,344,57
2018-07-08T08:00:00Z,22.2,71.02,4.1,20,315.5,592,86.5
2018-07-08T09:00:00Z,23.9,66.14,5.7,20,517.5,726,102.5
2018-07-08T10:00:00Z,25.6,64.04,4.6,20,701,805.5,110.5
2018-07-08T11:00:00Z,26.7,62.31,4.6,40,848.5,851.5,116.5
2018-07-08T12:00:00Z,27.8,60.26,5.7,360,944.5,874.5,120
2018-07-08T13:00:00Z,28.3,58.53,5.1,50,914.5,708.5,222.5
2018-07-08T14:00:00Z,28.9,56.53,4.1,20,891,699,222
2018-07-08T15:00:00Z,29.4,54.92,5.1,40,879.5,852,121.5
2018-07-08T16:00:00Z,30.6,53.21,5.1,40,651.5,553.5,221.5
2018-07-08T17:00:00Z,29.4,54.92,3.6,60,346.5,149,253
2018-07-08T18:00:00Z,28.9,58.68,3.1,40,102.5,2.5,101.5
2018-07-08T19:00:00Z,28.3,60.76,2.6,50,57,26.5,51.5
2018-07-08T20:00:00Z,27.8,62.55,3.1,50,23.5,90.5,15
2018-07-08T21:00:00Z,26.1,69.12,3.6,20,0,0,0
2018-07-08T22:00:00Z,26.1,62.17,4.6,20,0,0,0
2018-07-08T23:00:00Z,25,61.92,5.1,30,0,0,0
2018-07-09T01:00:00Z,22.8,68.47,3.6,20,0,0,0
2018-07-09T02:00:00Z,21.7,73.22,3.6,10,0,0,0
2018-07-09T03:00:00Z,21.1,75.96,3.6,10,0,0,0
2018-07-09T04:00:00Z,20.6,78.33,3.6,30,0,0,0
2018-07-09T05:00:00Z,19.4,84.38,2.6,10,0,0,0
2018-07-09T06:00:00Z,19.4,84.38,3.1,360,11,68.5,8.5
2018-07-09T07:00:00Z,21.1,73.11,3.6,20,137.5,469,47
2018-07-09T08:00:00Z,22.8,63.83,4.6,30,338.5,697,70
2018-07-09T09:00:00Z,24.4,53.65,4.6,20,547.5,812,84.5
2018-07-09T10:00:00Z,26.1,43.69,4.6,40,737,877.5,94.5
2018-07-09T11:00:00Z,27.2,42.31,3.6,360,889.5,913.5,104.5
2018-07-09T12:00:00Z,28.9,41.16,1.5,30,992.5,938.5,108
2018-07-09T13:00:00Z,29.4,37.23,1.5,280.77,1033.5,947,109
2018-07-09T14:00:00Z,30.6,34.75,2.6,147.69,1007.5,923.5,122.5
2018-07-09T15:00:00Z,31.1,31.42,4.1,20,861,714.5,225.5
2018-07-09T16:00:00Z,32.2,26.55,2.6,186.15,673.5,543.5,251
2018-07-09T17:00:00Z,31.7,24.36,1.5,30,541,621,158
2018-07-09T18:00:00Z,31.7,24.36,2.6,60,384,659,92.5
2018-07-09T19:00:00Z,29.4,34.64,2.1,70,185.5,514,58
2018-07-09T20:00:00Z,25,57.74,0,81.54,33.5,169.5,19
2018-07-09T21:00:00Z,22.2,71.02,0,28.46,0,0,0
2018-07-09T22:00:00Z,21.7,73.22,1.5,130,0,0,0
2018-07-09T23:00:00Z,19.4,78.66,0,99.23,0,0,0
2018-07-10T01:00:00Z,18.3,84.26,2.1,270,0,0,0
2018-07-10T02:00:00Z,17.8,86.95,1.5,320,0,0,0
2018-07-10T03:00:00Z,17.8,86.95,0,49.23,0,0,0
2018-07-10T04:00:00Z,19.4,72.81,1.5,340,0,0,0
2018-07-10T05:00:00Z,18.9,72.72,1.5,360,0,0,0
2018-07-10T06:00:00Z,18.3,77.99,0,0,8.5,32,7.5
2018-07-10T07:00:00Z,22.8,59.08,2.1,360,116,327.5,53.5
2018-07-10T08:00:00Z,26.1,43.69,2.1,350,287.5,470,107.5
2018-07-10T09:00:00Z,26.1,45.14,0,230.83,496.5,638.5,133.5
2018-07-10T10:00:00Z,28.9,44.46,2.6,360,651.5,611.5,205.5
2018-07-10T11:00:00Z,31.7,37.87,2.6,350,758,528,305.5
2018-07-10T12:00:00Z,31.7,37.87,2.6,350,816,462,381.5
2018-07-10T13:00:00Z,32.2,36.82,2.6,321.54,779.5,344,443.5
2018-07-10T14:00:00Z,33.3,34.61,3.6,10,792.5,398,411.5
2018-07-10T15:00:00Z,33.9,30.98,4.6,300,784.5,511.5,330.5
2018-07-10T16:00:00Z,33.3,31.01,2.6,330,633,433.5,296
2018-07-10T17:00:00Z,32.8,32.94,1.5,270,494,460.5,211
2018-07-10T18:00:00Z,32.8,36.75,2.6,240,297.5,312.5,153.5
2018-07-10T19:00:00Z,31.1,45.07,1.5,240,133,210.5,81.5
2018-07-10T20:00:00Z,28.9,52.77,1.5,270,22,51.5,18.5
2018-07-10T21:00:00Z,25,71.09,2.1,250,0,0,0
2018-07-10T22:00:00Z,26.7,58.15,0,15.38,0,0,0
2018-07-10T23:00:00Z,23.9,70.89,0,16.92,0,0,0
2018-07-11T01:00:00Z,22.2,81.58,0,0,0,0,0
2018-07-11T02:00:00Z,21.7,84.11,0,38.46,0,0,0
2018-07-11T03:00:00Z,21.1,87.26,1.5,210,0,0,0
2018-07-11T04:00:00Z,21.1,87.26,1.5,260,0,0,0
2018-07-11T05:00:00Z,21.1,87.26,2.1,230,0,0,0
2018-07-11T06:00:00Z,21.1,90.02,1.5,250,9.5,49.5,7.5
2018-07-11T07:00:00Z,24.4,79.37,2.1,250,126.5,388.5,52
2018-07-11T08:00:00Z,28.3,63.05,3.6,310,318.5,614,84
2018-07-11T09:00:00Z,30.6,56.94,3.6,270,519.5,733,103.5
2018-07-11T10:00:00Z,32.8,52.15,2.6,230,700,791.5,122.5
2018-07-11T11:00:00Z,34.4,34.91,3.1,320,838,802.5,150
2018-07-11T12:00:00Z,35.6,30.45,2.1,180.77,868.5,669.5,238.5
2018-07-11T13:00:00Z,35,31.48,1.5,200.77,954,787,186.5
2018-07-11T14:00:00Z,36.1,32.81,2.6,180,807.5,479,349
2018-07-11T15:00:00Z,35.6,37.53,3.1,200,710,471,290
2018-07-11T16:00:00Z,35,36.21,2.6,190,557.5,346.5,283.5
2018-07-11T17:00:00Z,35.6,36.14,3.1,170,410,299.5,229
2018-07-11T18:00:00Z,34.4,40.11,3.1,170,361.5,545,120.5
2018-07-11T19:00:00Z,32.8,48.74,2.6,180,170.5,354.5,81
2018-07-11T20:00:00Z,30.6,53.21,2.6,200,24,51.5,19.5
2018-07-11T21:00:00Z,28.3,65.02,3.1,170,0,0,0
2018-07-11T22:00:00Z,27.8,66.94,3.1,200,0,0,0
2018-07-11T23:00:00Z,27.2,69.34,3.1,200,0,0,0
2018-07-12T01:00:00Z,26.7,69.24,2.6,220,0,0,0
2018-07-12T02:00:00Z,26.1,71.74,2.1,220,0,0,0
2018-07-12T03:00:00Z,25,78.97,2.1,190,0,0,0
2018-07-12T04:00:00Z,24.4,81.86,0,188.46,0,0,0
2018-07-12T05:00:00Z,23.9,84.35,0,136.92,0,0,0
2018-07-12T06:00:00Z,23.9,84.35,0,67.69,6,4,6
2018-07-12T07:00:00Z,26.1,73.98,2.6,230,94,152.5,65
2018-07-12T08:00:00Z,27.8,66.94,3.1,240,277,415,117
2018-07-12T09:00:00Z,30,63.04,3.1,310,491.5,619,140.5
2018-07-12T10:00:00Z,31.1,59.19,1.5,290,671,701.5,159.5
2018-07-12T11:00:00Z,32.8,53.76,0,80.83,813.5,747,173.5
2018-07-12T12:00:00Z,34.4,49.16,2.6,189.23,905.5,763.5,187.5
2018-07-12T13:00:00Z,35.6,46,1.5,80,935,743,211
2018-07-12T14:00:00Z,35.55,43.41,0.75,202.14,680,311,381
2018-07-12T15:00:00Z,32.7,52.15,4.25,237.5,534.5,168.5,382.5
2018-07-12T16:00:00Z,33.9,50.55,0,203.85,315.5,71,258.5
2018-07-12T17:00:00Z,30,72.13,4.85,190,36,0,36
2018-07-12T18:00:00Z,27.5,79.28,4.35,85,57,0,57
2018-07-12T19:00:00Z,26.1,82.07,4.1,60,31.5,0,31.5
2018-07-12T20:00:00Z,25.6,84.53,2.6,100,6,0,6
2018-07-12T21:00:00Z,25,90.3,2.6,100,0,0,0
2018-07-12T22:00:00Z,24.4,93.6,0,48.57,0,0,0
2018-07-12T23:00:00Z,25,90.3,1.5,20,0,0,0
2018-07-13T01:00:00Z,23.9,93.57,3.1,90,0,0,0
2018-07-13T02:00:00Z,23.9,93.57,2.6,85,0,0,0
2018-07-13T03:00:00Z,23.3,93.54,2.6,70,0,0,0
2018-07-13T04:00:00Z,23.3,93.54,3.85,45,0,0,0
2018-07-13T05:00:00Z,23.3,93.54,3.1,40,0,0,0
2018-07-13T06:00:00Z,23.3,93.54,2.6,36.67,3,0,3
2018-07-13T07:00:00Z,23.5,90.22,3.27,36.67,49,5.5,47.5
2018-07-13T08:00:00Z,24.4,87.55,2.77,30,137.5,44.5,122
2018-07-13T09:00:00Z,25,84.53,4.1,45,171,8.5,166
2018-07-13T10:00:00Z,26.4,76.92,4.85,55,264,22.5,247.5
2018-07-13T11:00:00Z,26.95,74.16,4.6,70,332,34,302.5
2018-07-13T12:00:00Z,27.2,76.92,4.6,70,244.5,17.5,228
2018-07-13T13:00:00Z,28.3,72.13,4.6,60,600,138.5,465
2018-07-13T14:00:00Z,28.3,69.55,4.6,40,527.5,86,445.5
2018-07-13T15:00:00Z,29.7,58.94,4.35,70,531,123,421
2018-07-13T16:00:00Z,30.6,55.22,4.6,80,487,172.5,354
2018-07-13T17:00:00Z,30,57.15,2.6,90,300,70.5,255
2018-07-13T18:00:00Z,30,57.15,4.1,90,284.5,296.5,157.5
2018-07-13T19:00:00Z,29.4,61.01,1.5,110,135,196,86
2018-07-13T20:00:00Z,27.2,71.93,0,54.62,20.5,31,18
2018-07-13T21:00:00Z,26.1,76.75,0,0,0,0,0
2018-07-13T22:00:00Z,24.4,84.92,0,178.46,0,0,0
2018-07-13T23:00:00Z,23.3,90.73,0,130.77,0,0,0
2018-07-14T01:00:00Z,23.9,90.22,1.5,40,0,0,0
2018-07-14T02:00:00Z,23.9,90.22,1.5,360,0,0,0
2018-07-14T03:00:00Z,23.3,93.54,3.1,60,0,0,0
2018-07-14T04:00:00Z,22.8,93.52,2.6,50,0,0,0
2018-07-14T05:00:00Z,22.8,93.52,2.6,50,0,0,0
2018-07-14T06:00:00Z,22.8,90.14,2.6,60,6.5,15.5,6
2018-07-14T07:00:00Z,23.3,87.46,4.1,60,108.5,232.5,63
2018-07-14T08:00:00Z,25,78.97,4.1,90,298,495.5,110
2018-07-14T09:00:00Z,27.2,71.93,3.1,60,498,639.5,137.5
2018-07-14T10:00:00Z,28.9,62.8,3.1,74.55,681.5,727.5,152.5
2018-07-14T11:00:00Z,30.6,56.94,3.6,50,831.5,788,157.5
2018-07-14T12:00:00Z,31.1,49.82,4.6,60,793.5,502.5,324
2018-07-14T13:00:00Z,31.7,48.15,0,50,826.5,499,341
2018-07-14T14:00:00Z,32.8,43.86,3.1,75,792.5,455,357
2018-07-14T15:00:00Z,33.3,42.65,5.7,90,767.5,556.5,274.5
2018-07-14T16:00:00Z,32.2,43.69,3.6,110,689,630.5,201
2018-07-14T17:00:00Z,32.2,45.37,2.6,130,474,436,200.5
2018-07-14T18:00:00Z,31.7,46.67,3.6,130,365.5,574,113.5
2018-07-14T19:00:00Z,29.4,61.01,4.6,150,172.5,391,75.5
2018-07-14T20:00:00Z,27.8,69.45,3.1,150,26.5,85.5,19.5
2018-07-14T21:00:00Z,26.1,71.74,2.6,160,0,0,0
2018-07-14T22:00:00Z,25,76.58,1.5,160,0,0,0
2018-07-14T23:00:00Z,24.4,79.37,0,166.92,0,0,0
2018-07-15T01:00:00Z,22.8,84.23,0,0,0,0,0
2018-07-15T02:00:00Z,22.2,90.66,0,0,0,0,0
2018-07-15T03:00:00Z,22.2,90.66,0,7.69,0,0,0
2018-07-15T04:00:00Z,21.7,90.06,0,0,0,0,0
2018-07-15T05:00:00Z,20.6,92.83,0,0,0,0,0
2018-07-15T06:00:00Z,21.1,93.44,0,0,6.5,19.5,6
2018-07-15T07:00:00Z,23.3,78.73,0,0,101.5,229.5,58.5
2018-07-15T08:00:00Z,25.6,73.89,0,19.17,269,410.5,115.5
2018-07-15T09:00:00Z,27.8,66.94,0,183.85,466.5,546,156
2018-07-15T10:00:00Z,29.4,57,2.1,210,679.5,724.5,153.5
2018-07-15T11:00:00Z,31.1,51.71,0,225.83,828.5,777,165
2018-07-15T12:00:00Z,33.3,45.67,1.5,208.46,893,717,221.5
2018-07-15T13:00:00Z,33.3,42.65,3.1,163.85,815,445,382.5
2018-07-15T14:00:00Z,33.3,39.8,0,92.5,773.5,406,386
2018-07-15T15:00:00Z,34.4,37.43,2.1,107.69,745.5,458.5,340.5
2018-07-15T16:00:00Z,34.4,37.43,0,146.15,605.5,403,293
2018-07-15T17:00:00Z,34.4,36.04,4.1,140,534.5,599.5,164
2018-07-15T18:00:00Z,33.3,38.32,3.6,170,361.5,535.5,125.5
2018-07-15T19:00:00Z,30.6,53.21,3.1,160,166,329,84
2018-07-15T20:00:00Z,28.9,62.8,3.6,170,22,45.5,18
2018-07-15T21:00:00Z,27.2,67.24,4.1,170,0,0,0
2018-07-15T22:00:00Z,26.1,69.12,2.6,190,0,0,0
2018-07-15T23:00:00Z,25,73.79,2.6,190,0,0,0
2018-07-16T01:00:00Z,23.9,81.79,0,136.92,0,0,0
2018-07-16T02:00:00Z,22.2,87.36,0,78.46,0,0,0
2018-07-16T03:00:00Z,22.8,87.41,0,23.85,0,0,0
2018-07-16T04:00:00Z,21.7,90.06,0,0,0,0,0
2018-07-16T05:00:00Z,21.7,90.06,0,195.38,0,0,0
2018-07-16T06:00:00Z,22.2,87.36,0,170.77,4.5,5,4.5
2018-07-16T07:00:00Z,23.3,87.46,0,113.08,70,76,56
2018-07-16T08:00:00Z,25.6,76.2,0,207.69,181.5,102.5,141
2018-07-16T09:00:00Z,27.8,69.45,2.1,210,367,254,227.5
2018-07-16T10:00:00Z,28.9,67.17,2.6,210,356.5,65.5,308.5
2018-07-16T11:00:00Z,30,57.15,2.1,250,557,175.5,408
2018-07-16T12:00:00Z,31.1,49.82,1.5,200,602,147.5,463.5
2018-07-16T13:00:00Z,31.7,49.98,2.6,190,535,89.5,448
2018-07-16T14:00:00Z,31.7,51.87,2.1,170.77,432.5,39,395
2018-07-16T15:00:00Z,32.8,48.74,3.1,200,463.5,88,385
2018-07-16T16:00:00Z,32.2,48.58,5.1,140,504,198.5,350
2018-07-16T17:00:00Z,31.7,51.87,3.1,160,281.5,62,241.5
2018-07-16T18:00:00Z,31.1,55.34,3.1,190,152,26,141.5
2018-07-16T19:00:00Z,29.4,65.25,2.6,210,94,66,77
2018-07-16T20:00:00Z,28.3,69.55,2.1,190,9.5,1,9.5
2018-07-16T21:00:00Z,27.8,71.6,2.6,180,0,0,0
2018-07-16T22:00:00Z,26.7,76.38,2.6,170,0,0,0
2018-07-16T23:00:00Z,26.7,79.21,2.6,200,0,0,0
2018-07-17T01:00:00Z,25.85,90.34,2.35,225,0,0,0
2018-07-17T02:00:00Z,25.6,87.13,2.6,250,0,0,0
2018-07-17T03:00:00Z,25,90.3,2.6,250,0,0,0
2018-07-17T04:00:00Z,24.2,93.6,1.8,200,0,0,0
2018-07-17T05:00:00Z,24.28,96.45,2.05,190,0,0,0
2018-07-17T06:00:00Z,24.23,93.6,2.43,206.67,4,2,4
2018-07-17T07:00:00Z,24.6,90.3,2.1,196.67,76,78.5,60.5
2018-07-17T08:00:00Z,26.7,81.65,4.6,225,193,155.5,134
2018-07-17T09:00:00Z,28.3,74.35,4.6,210,365,282,209.5
2018-07-17T10:00:00Z,28.87,69.76,4.27,223.33,567.5,448,238
2018-07-17T11:00:00Z,31.7,59.34,5.1,230,795.5,730.5,174
2018-07-17T12:00:00Z,32.8,53.76,5.1,240,901,775.5,174.5
2018-07-17T13:00:00Z,33.9,47.26,5.7,240,806.5,447,372.5
2018-07-17T14:00:00Z,33.9,49.03,6.2,240,809,525,306
2018-07-17T15:00:00Z,34.4,47.68,4.6,230,685.5,387,345
2018-07-17T16:00:00Z,33.95,50.55,6.15,205,556,368,274
2018-07-17T17:00:00Z,27.76,87.23,5.9,242,133,33,111.5
2018-07-17T18:00:00Z,29.4,69.76,5.7,200,129,100.5,90
2018-07-17T19:00:00Z,27.2,79.28,5.7,230,92,52.5,79.5
2018-07-17T20:00:00Z,25.6,87.13,4.6,200,11.5,1.5,11.5
2018-07-17T21:00:00Z,25.6,87.13,3.6,210,0,0,0
2018-07-17T22:00:00Z,25,90.3,2.6,250,0,0,0
2018-07-17T23:00:00Z,24.4,90.81,3.1,230,0,0,0
2018-07-18T01:00:00Z,24.4,93.6,2.1,180,0,0,0
2018-07-18T02:00:00Z,24.4,93.6,3.6,230,0,0,0
2018-07-18T03:00:00Z,24.4,93.6,1.5,230,0,0,0
2018-07-18T04:00:00Z,23.9,96.45,3.1,240,0,0,0
2018-07-18T05:00:00Z,23.9,93.57,2.1,230,0,0,0
2018-07-18T06:00:00Z,23.9,93.57,2.1,250,4.5,6,4.5
2018-07-18T07:00:00Z,24.4,93.6,1.5,260,83,123,60
2018-07-18T08:00:00Z,27.2,79.28,3.1,310,251,339.5,124
2018-07-18T09:00:00Z,28.9,71.8,3.1,330,434.5,440,189
2018-07-18T10:00:00Z,31.05,63.28,2.6,25,523,298.5,310
2018-07-18T11:00:00Z,31.1,63.28,3.35,185,658.5,338,370
2018-07-18T12:00:00Z,32.2,57.68,2.6,340,665,225.5,454
2018-07-18T13:00:00Z,32.8,55.76,4.1,20,620,183.5,441.5
2018-07-18T14:00:00Z,31.1,61.39,4.6,10,550,237.5,322
2018-07-18T15:00:00Z,31.7,59.34,4.6,50,445,134.5,327
2018-07-18T16:00:00Z,32.8,53.76,5.1,80,584.5,342.5,322
2018-07-18T17:00:00Z,31.35,61.16,5.4,105,481.5,437,208.5
2018-07-18T18:00:00Z,31.1,61.39,4.6,100,259.5,241,159.5
2018-07-18T19:00:00Z,30,67.39,3.6,130,139.5,236,82
2018-07-18T20:00:00Z,28.3,74.35,2.1,130,21,49,17
2018-07-18T21:00:00Z,27.2,76.92,1.5,100,0,0,0
2018-07-18T22:00:00Z,26.7,79.21,2.1,110,0,0,0
2018-07-18T23:00:00Z,25.6,84.53,1.5,70,0,0,0
2018-07-19T01:00:00Z,25,90.3,0,30.77,0,0,0
2018-07-19T02:00:00Z,23.9,93.57,2.1,60,0,0,0
2018-07-19T03:00:00Z,23.9,93.57,3.1,40,0,0,0
2018-07-19T04:00:00Z,23.9,90.22,3.1,40,0,0,0
2018-07-19T05:00:00Z,23.3,93.54,3.1,50,0,0,0
2018-07-19T06:00:00Z,22.8,93.52,3.1,60,5,10,5
2018-07-19T07:00:00Z,24.4,87.55,3.6,60,107.5,291.5,55
2018-07-19T08:00:00Z,25.37,79.13,4.43,63.33,278,486,100.5
2018-07-19T09:00:00Z,28.3,67.46,5.7,70,443.5,508.5,155.5
2018-07-19T10:00:00Z,30.6,49.69,7.2,100,670.5,740.5,136
2018-07-19T11:00:00Z,32.2,40.77,6.2,80,809,755,166.5
2018-07-19T12:00:00Z,32.2,38.01,5.1,80,917.5,821,150
2018-07-19T13:00:00Z,32.8,36.75,6.2,90,884,610.5,291.5
2018-07-19T14:00:00Z,32.2,39.49,5.7,110,788.5,425,383
2018-07-19T15:00:00Z,32.2,39.49,4.6,120,617.5,238,404.5
2018-07-19T16:00:00Z,32.2,38.01,5.7,120,580.5,389,287.5
2018-07-19T17:00:00Z,31.7,43.56,5.1,150,446,360.5,226
2018-07-19T18:00:00Z,31.7,43.56,5.1,120,283,292.5,156
2018-07-19T19:00:00Z,29.4,54.92,3.6,150,154,314,78
2018-07-19T20:00:00Z,27.2,64.79,2.1,130,19,35.5,16
2018-07-19T21:00:00Z,26.1,69.12,2.6,110,0,0,0
2018-07-19T22:00:00Z,25.6,73.89,3.1,110,0,0,0
2018-07-19T23:00:00Z,24.4,79.37,2.6,100,0,0,0
2018-07-20T01:00:00Z,24.4,84.92,2.6,90,0,0,0
2018-07-20T02:00:00Z,25,81.93,3.6,100,0,0,0
2018-07-20T03:00:00Z,25,81.93,3.6,90,0,0,0
2018-07-20T04:00:00Z,24.4,84.92,2.6,60,0,0,0
2018-07-20T05:00:00Z,23.9,87.51,3.1,70,0,0,0
2018-07-20T06:00:00Z,23.9,87.51,4.1,50,2.5,1,2.5
2018-07-20T07:00:00Z,23.9,87.51,4.6,70,30.5,0,30.5
2018-07-20T08:00:00Z,24.4,84.92,3.1,90,63,12,59
2018-07-20T09:00:00Z,25.6,84.53,3.1,50,140,4.5,137
2018-07-20T10:00:00Z,25.85,79.13,4.85,80,307,37,280
2018-07-20T11:00:00Z,26.65,74.16,5.4,85,387.5,42,352
2018-07-20T12:00:00Z,27.2,69.34,5.7,80,441,44.5,399
2018-07-20T13:00:00Z,28.3,69.55,6.2,70,416.5,31.5,386
2018-07-20T14:00:00Z,28.05,69.66,5.65,70,397,32,366.5
2018-07-20T15:00:00Z,27.8,71.6,6.2,80,307.5,22,288.5
2018-07-20T16:00:00Z,25,93.62,3.93,126.67,214,13.5,203.5
2018-07-20T17:00:00Z,25.48,87.13,3.01,88.33,171,11,164
2018-07-20T18:00:00Z,26.4,81.65,5.15,85,160.5,64,134.5
2018-07-20T19:00:00Z,25,84.47,5.1,60,75,101.5,55.5
2018-07-20T20:00:00Z,23.9,90.22,2.6,40,21.5,55,17
2018-07-20T21:00:00Z,23.9,90.22,3.1,50,0,0,0
2018-07-20T22:00:00Z,23.3,93.54,3.43,46.67,0,0,0
2018-07-20T23:00:00Z,23.3,90.73,3.6,10,0,0,0
2018-07-21T01:00:00Z,23.3,90.73,3.1,350,0,0,0
2018-07-21T02:00:00Z,23.3,90.73,3.43,350,0,0,0
2018-07-21T03:00:00Z,22.8,90.14,3.6,360,0,0,0
2018-07-21T04:00:00Z,22.8,87.41,3.1,360,0,0,0
2018-07-21T05:00:00Z,22.8,87.41,2.1,20,0,0,0
2018-07-21T06:00:00Z,22.13,93.49,0,142.5,5,21,4.5
2018-07-21T07:00:00Z,22.8,90.14,5.7,280,92,256,49
2018-07-21T08:00:00Z,24.45,78.97,3.35,320,270.5,461.5,99
2018-07-21T09:00:00Z,26.7,71.4,5.1,320,439,475.5,176
2018-07-21T10:00:00Z,28.3,65.02,3.1,320,589,471.5,253.5
2018-07-21T11:00:00Z,28.9,60.89,0,278.18,673.5,377,355
2018-07-21T12:00:00Z,29.4,63.29,4.6,230,571.5,136.5,444
2018-07-21T13:00:00Z,30.6,59.08,4.6,260,734,409,337
2018-07-21T14:00:00Z,31.7,51.87,4.6,230,829.5,541.5,312.5
2018-07-21T15:00:00Z,32.2,48.58,6.2,260,866,823,140
2018-07-21T16:00:00Z,32.2,48.58,3.6,230,731.5,781.5,132
2018-07-21T17:00:00Z,32.2,51.99,5.7,220,547.5,689.5,122
2018-07-21T18:00:00Z,31.1,55.34,5.1,220,362.5,620.5,93.5
2018-07-21T19:00:00Z,30.6,56.94,3.6,220,146,298.5,71
2018-07-21T20:00:00Z,27.2,71.93,2.6,200,19.5,55,15.5
2018-07-21T21:00:00Z,27.2,74.16,3.1,200,0,0,0
2018-07-21T22:00:00Z,26.1,79.13,3.1,210,0,0,0
2018-07-21T23:00:00Z,26.1,82.07,2.1,200,0,0,0
2018-07-22T01:00:00Z,24.4,93.6,2.6,200,0,0,0
2018-07-22T02:00:00Z,24.4,93.6,2.6,210,0,0,0
2018-07-22T03:00:00Z,25,87.61,4.35,190,0,0,0
2018-07-22T04:00:00Z,23.9,93.57,3.1,140,0,0,0
2018-07-22T05:00:00Z,22.2,90.66,3.6,220,0,0,0
2018-07-22T06:00:00Z,21.1,93.44,2.6,190,4,12,4
2018-07-22T07:00:00Z,22.8,87.41,2.1,200,102,256.5,56.5
2018-07-22T08:00:00Z,25,78.97,3.1,220,290.5,535.5,94.5
2018-07-22T09:00:00Z,26.7,74.08,4.6,220,496.5,699.5,110
2018-07-22T10:00:00Z,28.3,65.02,4.1,220,685,794.5,115
2018-07-22T11:00:00Z,30.6,56.94,5.1,220,836.5,843,122.5
2018-07-22T12:00:00Z,32.2,48.58,5.7,250,935.5,865.5,128
2018-07-22T13:00:00Z,32.2,46.81,5.1,250,852.5,623,250
2018-07-22T14:00:00Z,31.7,49.98,4.1,210,675,261.5,426.5
2018-07-22T15:00:00Z,32.8,45.25,4.6,220,703,434.5,319.5
2018-07-22T16:00:00Z,32.8,45.25,5.7,190,532,328,279
2018-07-22T17:00:00Z,31.7,49.98,4.1,200,488,506.5,174.5
2018-07-22T18:00:00Z,32.2,48.58,4.6,150,278.5,344.5,125.5
2018-07-22T19:00:00Z,29.4,61.01,6.2,140,83,95.5,60.5
2018-07-22T20:00:00Z,27.8,66.94,2.6,180,11.5,14.5,10.5
2018-07-22T21:00:00Z,26.1,71.74,3.1,130,0,0,0
2018-07-22T22:00:00Z,23.9,78.81,1.5,280,0,0,0
2018-07-22T23:00:00Z,23.9,78.81,0,296.15,0,0,0
2018-07-23T01:00:00Z,22.8,84.23,0,56.92,0,0,0
2018-07-23T02:00:00Z,22.2,87.36,2.6,130,0,0,0
2018-07-23T03:00:00Z,22.2,90.66,2.6,110,0,0,0
2018-07-23T04:00:00Z,22.2,90.66,0,36.15,0,0,0
2018-07-23T05:00:00Z,22.87,90.14,2.27,126.67,0,0,0
2018-07-23T06:00:00Z,23.3,90.73,2.6,130,2.5,1,2.5
2018-07-23T07:00:00Z,23.9,87.51,1.5,120,68,69,54.5
2018-07-23T08:00:00Z,25.03,81.51,3.43,126.67,224.5,272,125.5
2018-07-23T09:00:00Z,27.8,69.45,3.6,140,483,643,128.5
2018-07-23T10:00:00Z,30.6,60.91,4.6,180,664.5,722.5,147.5
2018-07-23T11:00:00Z,31.7,55.49,6.2,140,781,664.5,220
2018-07-23T12:00:00Z,32.2,53.94,4.6,110,815,556,299
2018-07-23T13:00:00Z,32.2,53.94,6.7,130,719,262.5,465
2018-07-23T14:00:00Z,32.8,53.76,7.7,120,595,135.5,466.5
2018-07-23T15:00:00Z,31.7,57.21,9.8,150,648,271.5,410.5
2018-07-23T16:00:00Z,31.1,57.42,7.7,150,576.5,323.5,330
2018-07-23T17:00:00Z,31.1,55.34,5.7,150,472.5,408,224
2018-07-23T18:00:00Z,30,57.15,7.2,150,296.5,337,148.5
