"date_time","Dry Bulb Temperature [°C]","Relative Humidity [%]","Wind Speed [m/s]","Wind Direction [Deg]","Global Horizontal Radiation [W/m2]","Direct Normal Radiation [W/m2]","Diffuse Horizontal Radiation [W/m2]"
2018-10-02 13:00:00,29.4,49.68,1.5,93.85,783,846.5,117
2018-10-02 14:00:00,31.1,43.39,1.5,40,730,792.5,132.5
2018-10-02 15:00:00,30,48,1.5,73.85,554.5,540,195
2018-10-02 16:00:00,30,46.21,0,14.62,282,120.5,218.5
2018-10-02 17:00:00,29.4,49.68,0,0,207.5,257.5,121.5
2018-10-02 18:00:00,27.2,62.42,0,11.54,90,232,51.5
2018-10-02 19:00:00,24.4,79.37,0,0,3,13,3
2018-10-02 20:00:00,23.9,81.79,1.5,170,0,0,0
2018-10-02 21:00:00,23.3,84.81,2.6,190,0,0,0
2018-10-02 22:00:00,22.8,87.41,2.1,200,0,0,0
2018-10-02 23:00:00,22.2,90.66,0,207.69,0,0,0
2018-10-03,21.1,93.44,0,219.23,0,0,0
2018-10-03 01:00:00,20.6,96.36,0,66.92,0,0,0
2018-10-03 02:00:00,20.6,92.83,0,184.62,0,0,0
2018-10-03 03:00:00,20.6,92.83,0,147.69,0,0,0
2018-10-03 04:00:00,20,93.38,0,221.54,0,0,0
2018-10-03 05:00:00,19.4,93.35,0,219.17,0,0,0
2018-10-03 06:00:00,19.6,93.38,0,214.62,0,0,0
2018-10-03 07:00:00,19.6,96.34,0,16.15,12,58.5,9.5
2018-10-03 08:00:00,22.8,90.14,0,38.46,146.5,441.5,54.5
2018-10-03 09:00:00,26.1,79.13,1.5,230,344,667.5,79.5
2018-10-03 10:00:00,27.2,69.34,3.6,320,527.5,772.5,94
2018-10-03 11:00:00,28.3,63.05,1.5,260,669.5,824,104.5
2018-10-03 12:00:00,30,53.05,0,215.83,757,848,111.5
2018-10-03 13:00:00,29.4,51.27,0,126.92,623.5,420.5,294.5
2018-10-03 14:00:00,30.6,49.69,2.1,76.67,677,661.5,182
2018-10-03 15:00:00,31.1,48.29,2.6,230,576.5,605.5,179.5
2018-10-03 16:00:00,30,49.53,1.5,190,445,603.5,131
2018-10-03 17:00:00,30.6,49.69,2.1,130,222.5,297.5,119
2018-10-03 18:00:00,27.8,64.92,1.5,180,84,197.5,51
2018-10-03 19:00:00,25.6,76.2,0,0,2.5,12,2.5
2018-10-03 20:00:00,23.9,84.35,0,0,0,0,0
2018-10-03 21:00:00,23.9,84.35,3.6,200,0,0,0
2018-10-03 22:00:00,23.3,87.46,2.6,210,0,0,0
2018-10-03 23:00:00,23.3,84.81,3.1,200,0,0,0
2018-10-04,22.2,90.66,1.5,220,0,0,0
2018-10-04 01:00:00,22.2,90.66,2.1,230,0,0,0
2018-10-04 02:00:00,21.7,93.47,1.5,250,0,0,0
2018-10-04 03:00:00,21.1,93.44,2.1,260,0,0,0
2018-10-04 04:00:00,21.1,96.97,2.1,270,0,0,0
2018-10-04 05:00:00,21.1,96.97,2.6,260,0,0,0
2018-10-04 06:00:00,21.1,93.44,2.1,260,0,0,0
2018-10-04 07:00:00,21.7,93.47,1.5,250,11.5,57.5,9
2018-10-04 08:00:00,22.8,90.14,1.5,250,140,415,55.5
2018-10-04 09:00:00,26.1,69.12,3.1,260,327,598,90
2018-10-04 10:00:00,28.3,63.05,4.6,260,524.5,773.5,92.5
2018-10-04 11:00:00,30,57.15,4.6,250,670,843,95
2018-10-04 12:00:00,30.6,55.22,3.1,210,756.5,867,100
2018-10-04 13:00:00,31.1,51.71,2.6,220,653.5,520,249
2018-10-04 14:00:00,32.2,48.58,2.6,190,682,683.5,175.5
2018-10-04 15:00:00,31.7,48.15,1.5,75,571.5,607.5,172
2018-10-04 16:00:00,31.7,48.15,2.6,250,466.5,707,100
2018-10-04 17:00:00,31.1,51.71,3.1,210,248.5,462,84.5
2018-10-04 18:00:00,28.9,65.15,2.1,200,101,380.5,41
2018-10-04 19:00:00,26.1,79.13,0,0,2.5,17,3
2018-10-04 20:00:00,25,84.47,1.5,200,0,0,0
2018-10-04 21:00:00,24.4,84.92,1.5,210,0,0,0
2018-10-04 22:00:00,23.9,87.51,0,213.85,0,0,0
2018-10-04 23:00:00,23.9,84.35,2.1,220,0,0,0
2018-10-05,23.3,90.73,2.6,240,0,0,0
2018-10-05 01:00:00,23.3,87.46,2.6,250,0,0,0
2018-10-05 02:00:00,22.8,90.14,1.5,240,0,0,0
2018-10-05 03:00:00,22.2,93.49,1.5,250,0,0,0
2018-10-05 04:00:00,21.7,96.39,1.5,250,0,0,0
2018-10-05 05:00:00,21.7,96.39,1.5,240,0,0,0
2018-10-05 06:00:00,21.7,93.47,1.5,230,0,0,0
2018-10-05 07:00:00,21.7,96.39,1.5,240,11.5,66,9
2018-10-05 08:00:00,23.9,87.51,1.5,240,118,292.5,64
2018-10-05 09:00:00,26.7,74.08,2.6,250,281,380,132
2018-10-05 10:00:00,28.3,65.02,2.1,240,447,463,191.5
2018-10-05 11:00:00,30,58.94,2.1,30,628,692,155
2018-10-05 12:00:00,31.1,53.66,2.1,230,749,847.5,111
2018-10-05 13:00:00,32.2,50.42,2.6,220,758,802.5,137
2018-10-05 14:00:00,33.3,47.39,2.1,280,735,853.5,104
2018-10-05 15:00:00,33.9,45.83,2.6,140,622,786.5,111.5
2018-10-05 16:00:00,32.2,46.81,0,88.46,441.5,634,114.5
2018-10-05 17:00:00,31.7,51.87,2.1,180,281,605.5,74.5
2018-10-05 18:00:00,29.4,61.01,2.1,200,95,342.5,42
2018-10-05 19:00:00,27.2,76.92,0,0,2,12,2.5
2018-10-05 20:00:00,26.1,79.13,0,0,0,0,0
2018-10-05 21:00:00,25,84.47,0,50.77,0,0,0
2018-10-05 22:00:00,24.4,87.55,0,0,0,0,0
2018-10-05 23:00:00,23.9,87.51,0,0,0,0,0
2018-10-06,23.9,87.51,0,0,0,0,0
2018-10-06 01:00:00,23.9,87.51,1.5,230,0,0,0
2018-10-06 02:00:00,23.9,87.51,1.5,320,0,0,0
2018-10-06 03:00:00,22.8,93.52,0,21.67,0,0,0
2018-10-06 04:00:00,22.8,90.14,0,25.38,0,0,0
2018-10-06 05:00:00,22.2,93.49,0,26.15,0,0,0
2018-10-06 06:00:00,22.2,93.49,0,56.92,0,0,0
2018-10-06 07:00:00,22.2,93.49,1.5,10,10.5,49.5,8.5
2018-10-06 08:00:00,24.4,90.81,3.1,60,137,411,54.5
2018-10-06 09:00:00,23.6,97.02,4.1,60,291.5,513.5,98
2018-10-06 10:00:00,24.4,90.81,3.6,60,195.5,19.5,185.5
2018-10-06 11:00:00,25.85,81.65,3.6,65,400.5,264.5,216.5
2018-10-06 12:00:00,28.35,71.8,2.05,110,731,796.5,134
2018-10-06 13:00:00,29.4,69.76,3.6,73.33,618.5,431.5,286
2018-10-06 14:00:00,30.6,67.51,3.1,50,405.5,108.5,326.5
2018-10-06 15:00:00,30.85,65.61,3.85,55,587.5,668.5,157.5
2018-10-06 16:00:00,30.6,65.11,4.6,70,453,654.5,119
2018-10-06 17:00:00,30,67.39,5.1,50,268.5,522.5,91.5
2018-10-06 18:00:00,27.2,79.28,2.6,50,80,217,48
2018-10-06 19:00:00,26.1,84.59,2.6,60,1,4,1
2018-10-06 20:00:00,25.6,87.13,0,22.31,0,0,0
2018-10-06 21:00:00,25.6,87.13,1.5,140,0,0,0
2018-10-06 22:00:00,25.2,90.3,0.5,180,0,0,0
2018-10-06 23:00:00,24.4,90.81,0,30.77,0,0,0
2018-10-07,23.3,97.02,1.5,40,0,0,0
2018-10-07 01:00:00,23.4,97.02,1.4,20,0,0,0
2018-10-07 02:00:00,22.8,96.42,0,1.54,0,0,0
2018-10-07 03:00:00,22.8,96.42,1.5,60,0,0,0
2018-10-07 04:00:00,22.8,96.42,1.5,40,0,0,0
2018-10-07 05:00:00,22.8,96.42,1.35,36,0,0,0
2018-10-07 06:00:00,22.8,100,1.5,90,0,0,0
2018-10-07 07:00:00,22.8,100,2.1,70,9,39,7.5
2018-10-07 08:00:00,23.3,100,2.1,70,105.5,269,56.5
2018-10-07 09:00:00,23.6,96.45,2.35,55,143,24,134.5
2018-10-07 10:00:00,24.66,90.3,2.08,68,241,47,214.5
2018-10-07 11:00:00,26.95,79.28,2.1,30,287.5,49,253.5
2018-10-07 12:00:00,28.05,74.35,1.55,30,449.5,128.5,353.5
2018-10-07 13:00:00,29.15,67.68,0.75,30,500,172,368.5
2018-10-07 14:00:00,30,67.39,2.1,40,497,215,341
2018-10-07 15:00:00,30.6,60.91,0,48.18,529.5,492,213.5
2018-10-07 16:00:00,29.4,65.25,4.1,120,309,268,176
2018-10-07 17:00:00,28.9,71.8,4.6,150,231.5,401.5,100
2018-10-07 18:00:00,26.7,79.21,0,58.46,53,69.5,42
2018-10-07 19:00:00,26.1,82.07,1.5,190,1,6,1
2018-10-07 20:00:00,25.6,84.53,0,0,0,0,0
2018-10-07 21:00:00,25,90.3,2.1,120,0,0,0
2018-10-07 22:00:00,23.3,97.02,1.5,90,0,0,0
2018-10-07 23:00:00,23.3,93.54,1.5,70,0,0,0
2018-10-08,22.8,96.42,1.5,40,0,0,0
2018-10-08 01:00:00,22.8,93.52,1.5,60,0,0,0
2018-10-08 02:00:00,22.2,96.99,1.5,40,0,0,0
2018-10-08 03:00:00,22.2,96.99,2.1,60,0,0,0
2018-10-08 04:00:00,22.8,93.52,3.1,30,0,0,0
2018-10-08 05:00:00,22.8,96.42,3.27,50,0,0,0
2018-10-08 06:00:00,22.8,96.42,1.95,35,0,0,0
2018-10-08 07:00:00,22.8,96.42,2.6,50,9,52.5,7.5
2018-10-08 08:00:00,22.84,100,2.9,62,116.5,373.5,47
2018-10-08 09:00:00,23.87,93.6,3.6,70,197,230,113
2018-10-08 10:00:00,26.4,82.2,3.85,70,342,281,180.5
2018-10-08 11:00:00,28.53,69.66,5.13,70,595.5,692,137
2018-10-08 12:00:00,29.75,63.17,5.4,85,520,375.5,241.5
2018-10-08 13:00:00,29.4,67.68,4.1,70,480,296.5,253.5
2018-10-08 14:00:00,28.3,67.46,5.1,60,455,289,244.5
2018-10-08 15:00:00,27.5,77.09,2.85,115,338.5,218.5,200.5
2018-10-08 16:00:00,30,58.94,4.6,120,430.5,652.5,103.5
2018-10-08 17:00:00,28.9,58.68,5.1,110,256,566,68.5
2018-10-08 18:00:00,26.7,69.24,3.6,110,86,338,37.5
2018-10-08 19:00:00,24.4,79.37,2.1,110,1,4,1
2018-10-08 20:00:00,23.9,78.81,4.1,100,0,0,0
2018-10-08 21:00:00,23.3,78.73,3.6,80,0,0,0
2018-10-08 22:00:00,22.8,84.23,3.6,70,0,0,0
2018-10-08 23:00:00,22.2,87.36,4.6,50,0,0,0
2018-10-09,22.2,90.66,4.1,60,0,0,0
2018-10-09 01:00:00,22.2,90.66,4.1,70,0,0,0
2018-10-09 02:00:00,21.7,93.47,2.6,50,0,0,0
2018-10-09 03:00:00,21.7,93.47,3.1,50,0,0,0
2018-10-09 04:00:00,21.7,93.47,3.6,60,0,0,0
2018-10-09 05:00:00,21.1,96.97,3.1,50,0,0,0
2018-10-09 06:00:00,21.7,93.47,3.1,50,0,0,0
2018-10-09 07:00:00,21.95,90.66,4.35,70,5,1.5,5
2018-10-09 08:00:00,23.3,87.46,5.7,80,67.5,18,63.5
2018-10-09 09:00:00,25.6,79.06,4.6,80,240.5,263.5,136.5
2018-10-09 10:00:00,25.6,79.06,5.7,90,303,177.5,209.5
2018-10-09 11:00:00,28.3,72.13,6.7,90,449,233.5,293.5
2018-10-09 12:00:00,28.9,65.15,6.7,90,461.5,157,346
2018-10-09 13:00:00,28.9,62.8,7.2,90,514.5,235,336.5
2018-10-09 14:00:00,29.4,63.29,7.7,100,301,54,262
2018-10-09 15:00:00,30,58.94,7.7,130,487,416,222
2018-10-09 16:00:00,29.4,57,6.2,120,312,264.5,178
2018-10-09 17:00:00,28.3,58.53,4.6,110,246.5,506.5,87
2018-10-09 18:00:00,25.6,68.6,3.1,100,63,137,40
2018-10-09 19:00:00,25,73.79,3.6,90,1,2,1
2018-10-09 20:00:00,24.4,79.37,3.6,90,0,0,0
2018-10-09 21:00:00,23.9,81.79,3.1,70,0,0,0
2018-10-09 22:00:00,23.3,84.81,3.6,80,0,0,0
2018-10-09 23:00:00,23.3,87.46,3.1,70,0,0,0
2018-10-10,23.3,87.46,3.1,70,0,0,0
2018-10-10 01:00:00,23.3,87.46,3.6,70,0,0,0
2018-10-10 02:00:00,23.9,87.51,4.1,90,0,0,0
2018-10-10 03:00:00,23.3,93.54,4.1,80,0,0,0
2018-10-10 04:00:00,23.3,93.54,3.6,70,0,0,0
2018-10-10 05:00:00,23.26,97.02,3.03,81.43,0,0,0
2018-10-10 06:00:00,23.26,97.02,3.31,77.14,0,0,0
2018-10-10 07:00:00,23.3,100,3.2,108,3,0.5,3
2018-10-10 08:00:00,23.54,96.45,2.8,102,27.5,0,27.5
2018-10-10 09:00:00,24.4,97.04,2.6,70,32.5,0,32.5
2018-10-10 10:00:00,24.7,96.48,2.72,82.5,66.5,0,66.5
2018-10-10 11:00:00,25.17,96.49,4.64,108.57,43.5,0,43.5
2018-10-10 12:00:00,26.5,93.7,4.27,116.67,167,10,159.5
2018-10-10 13:00:00,27.5,81.78,6.15,125,366.5,79.5,307
2018-10-10 14:00:00,27.75,87.8,5.95,130,297.5,46,264.5
2018-10-10 15:00:00,25.71,96.49,2.31,174.29,45.5,0,45.5
2018-10-10 16:00:00,25.66,96.49,3.17,141.43,23,0,23
2018-10-10 17:00:00,25.45,96.48,4.62,127.5,22.5,0,22.5
2018-10-10 18:00:00,24.4,97.04,2.35,130,17,33.5,12
2018-10-10 19:00:00,24.27,97.04,2.77,120,0,0,0
2018-10-10 20:00:00,24.4,97.04,3.6,115,0,0,0
2018-10-10 21:00:00,23.9,96.45,2.85,110,0,0,0
2018-10-10 22:00:00,24.15,97.04,3.35,115,0,0,0
2018-10-10 23:00:00,25,96.48,4.1,120,0,0,0
2018-10-11,25.3,96.49,4.1,125,0,0,0
2018-10-11 01:00:00,25.73,96.49,6.37,123.33,0,0,0
2018-10-11 02:00:00,25.7,93.09,5.78,127.5,0,0,0
2018-10-11 03:00:00,26.1,90.38,6.53,126.67,0,0,0
2018-10-11 04:00:00,26.05,93.68,7.2,145,0,0,0
2018-10-11 05:00:00,26.08,90.38,8.1,137.5,0,0,0
2018-10-11 06:00:00,26.05,90.38,9.3,160,0,0,0
2018-10-11 07:00:00,26.27,90.38,10.3,146.67,1,0,1
2018-10-11 08:00:00,26.1,90.38,12.9,150,7,0,7
2018-10-11 09:00:00,25.45,96.48,11.08,162.5,16,0,16
2018-10-11 10:00:00,24.7,93.6,11.58,177.5,30.5,0,30.5
2018-10-11 11:00:00,24.55,90.81,10.8,192.5,57.5,0,57.5
2018-10-11 12:00:00,24.4,90.81,12.4,205,60,0,60
2018-10-11 13:00:00,23.9,93.57,11.3,220,65,0,65
2018-10-11 14:00:00,23.9,96.45,10.58,225,69.5,0,69.5
2018-10-11 15:00:00,24.1,93.57,10.4,256,55.5,0,55.5
2018-10-11 16:00:00,25.3,81.51,5.65,270,40,0,40
2018-10-11 17:00:00,25.6,87.13,2.6,330,38,0,38
2018-10-11 18:00:00,25,90.3,2.6,220,48,179,22
2018-10-11 19:00:00,24.4,93.6,1.5,250,0,0,0
2018-10-11 20:00:00,24.4,90.81,2.1,270,0,0,0
2018-10-11 21:00:00,24.4,81.86,3.6,280,0,0,0
2018-10-11 22:00:00,23.9,78.81,4.1,300,0,0,0
2018-10-11 23:00:00,22.2,81.58,3.1,290,0,0,0
2018-10-12,21.1,73.11,4.1,320,0,0,0
2018-10-12 01:00:00,20,70.14,4.6,330,0,0,0
2018-10-12 02:00:00,18.3,70.27,5.1,340,0,0,0
2018-10-12 03:00:00,17.2,72.41,4.1,330,0,0,0
2018-10-12 04:00:00,16.1,75.13,2.6,330,0,0,0
2018-10-12 05:00:00,15,77.48,1.5,320,0,0,0
2018-10-12 06:00:00,14.4,80.54,0,114.62,0,0,0
2018-10-12 07:00:00,13.3,90.02,2.1,280,9,79,7.5
2018-10-12 08:00:00,16.1,75.13,2.1,320,147.5,589,41
2018-10-12 09:00:00,17.8,64.82,4.1,340,360.5,819,59
2018-10-12 10:00:00,19.4,58.64,3.6,30,554.5,916,69
2018-10-12 11:00:00,20.6,56.65,3.1,360,701,959.5,75.5
2018-10-12 12:00:00,21.7,49.22,2.6,360,790,980,79.5
2018-10-12 13:00:00,22.8,49.52,3.6,260,809.5,980.5,80.5
2018-10-12 14:00:00,23.3,46.17,3.6,290,761,964,79.5
2018-10-12 15:00:00,23.9,43.07,3.1,340,648.5,928.5,75.5
2018-10-12 16:00:00,23.9,43.07,3.6,330,483,862,68.5
2018-10-12 17:00:00,23.3,44.66,2.6,360,281,729,56
2018-10-12 18:00:00,19.4,63.07,0,137.69,80.5,394.5,31.5
2018-10-12 19:00:00,16.7,86.28,0,326.92,0,0,0
2018-10-12 20:00:00,15.6,89.61,0,226.15,0,0,0
2018-10-12 21:00:00,15,93.13,0,0,0,0,0
2018-10-12 22:00:00,14.4,93.1,0,0,0,0,0
2018-10-12 23:00:00,14.4,90.1,0,0,0,0,0
2018-10-13,13.9,93.07,0,18.33,0,0,0
2018-10-13 01:00:00,13.3,93.04,0,0,0,0,0
2018-10-13 02:00:00,13.3,96.78,0,0,0,0,0
2018-10-13 03:00:00,12.8,96.14,2.1,290,0,0,0
2018-10-13 04:00:00,12.8,96.14,0,33.85,0,0,0
2018-10-13 05:00:00,12.2,96.75,0,9.23,0,0,0
2018-10-13 06:00:00,12.8,96.14,0,27.5,0,0,0
2018-10-13 07:00:00,13.9,96.17,0,77.69,6.5,39.5,6
2018-10-13 08:00:00,17.2,86.89,0,130.77,106.5,275,50.5
2018-10-13 09:00:00,20,70.14,2.6,330,331.5,723.5,67.5
2018-10-13 10:00:00,21.1,63.45,3.1,350,520,835.5,80.5
2018-10-13 11:00:00,22.2,61.28,5.1,360,666,893.5,87
2018-10-13 12:00:00,22.8,51.18,4.6,350,755,922,90.5
2018-10-13 13:00:00,23.3,44.66,3.6,40,777.5,928.5,91
2018-10-13 14:00:00,24.4,40.15,4.1,20,733.5,916.5,90
2018-10-13 15:00:00,23.9,39.74,3.6,20,623.5,880,84.5
2018-10-13 16:00:00,23.9,39.74,0,80.77,462,811,76
2018-10-13 17:00:00,23.3,42.9,2.6,40,265.5,670,62
2018-10-13 18:00:00,21.1,52.79,1.5,40,73,332,32.5
2018-10-13 19:00:00,17.2,77.82,2.6,340,0,0,0
2018-10-13 20:00:00,17.8,72.52,2.6,30,0,0,0
2018-10-13 21:00:00,16.1,80.78,3.6,10,0,0,0
2018-10-13 22:00:00,16.7,74.74,3.1,60,0,0,0
2018-10-13 23:00:00,15.6,83.4,2.6,50,0,0,0
2018-10-14,15,83.33,2.6,60,0,0,0
2018-10-14 01:00:00,15,83.33,2.6,70,0,0,0
2018-10-14 02:00:00,15.6,80.18,3.1,80,0,0,0
2018-10-14 03:00:00,14.4,80.54,2.6,80,0,0,0
2018-10-14 04:00:00,13.9,86.57,2.6,60,0,0,0
2018-10-14 05:00:00,14.4,83.81,2.1,40,0,0,0
2018-10-14 06:00:00,14.4,83.81,2.1,60,0,0,0
2018-10-14 07:00:00,15,80.63,2.6,60,3,0.5,3
2018-10-14 08:00:00,16.7,77.75,2.6,60,99.5,233,51
2018-10-14 09:00:00,19.4,72.81,3.1,110,301.5,609,82
2018-10-14 10:00:00,22.2,66.2,2.1,80,439,571,133.5
2018-10-14 11:00:00,23.9,64.07,2.6,140,627.5,811,104.5
2018-10-14 12:00:00,26.1,60.24,4.1,110,685.5,762,140
2018-10-14 13:00:00,25.6,53.96,2.1,160,599,488,240.5
2018-10-14 14:00:00,27.2,49.1,3.6,170,552,456.5,236.5
2018-10-14 15:00:00,27.2,47.24,2.6,140,477,463.5,196.5
2018-10-14 16:00:00,26.7,48.65,1.5,140,418.5,686,95
2018-10-14 17:00:00,26.7,50.56,2.1,110,241,566.5,71
2018-10-14 18:00:00,23.3,68.57,0,42.31,62,228,34
2018-10-14 19:00:00,22.2,76.14,2.1,110,0,0,0
2018-10-14 20:00:00,21.7,81,0,62.31,0,0,0
2018-10-14 21:00:00,20,89.94,1.5,60,0,0,0
2018-10-14 22:00:00,20,89.94,1.5,40,0,0,0
2018-10-14 23:00:00,19.4,93.35,2.1,70,0,0,0
2018-10-15,18.9,96.31,0,238.33,0,0,0
2018-10-15 01:00:00,18.3,96.9,0,108.46,0,0,0
2018-10-15 02:00:00,18.3,96.9,1.5,10,0,0,0
2018-10-15 03:00:00,18.7,96.9,1.7,80,0,0,0
2018-10-15 04:00:00,17.2,96.88,0,176.15,0,0,0
2018-10-15 05:00:00,17.8,96.28,0,345.38,0,0,0
2018-10-15 06:00:00,17.8,96.28,0,325,0,0,0
2018-10-15 07:00:00,17.56,98.77,1.14,13.33,5.5,32,5
2018-10-15 08:00:00,18.2,100,1.12,23.33,116,409.5,44.5
2018-10-15 09:00:00,21.65,87.36,0,0,293,605,73.5
2018-10-15 10:00:00,25,78.97,0,0,408,505,151
2018-10-15 11:00:00,27.2,69.34,2.6,190,624.5,817.5,101
2018-10-15 12:00:00,28.3,65.02,2.6,200,517.5,483,174.5
2018-10-15 13:00:00,30,57.15,3.6,230,584,534.5,193.5
2018-10-15 14:00:00,29.4,57,6.2,200,630,688.5,152.5
2018-10-15 15:00:00,30.6,49.69,4.6,190,571.5,772.5,106
2018-10-15 16:00:00,30,53.05,3.6,200,425,717,90
2018-10-15 17:00:00,28.9,54.79,3.1,210,237.5,560.5,71.5
2018-10-15 18:00:00,26.7,64.28,1.5,190,59.5,222.5,33
2018-10-15 19:00:00,23.3,84.81,1.5,150,0,0,0
2018-10-15 20:00:00,23.3,84.81,3.1,180,0,0,0
2018-10-15 21:00:00,22.8,87.41,2.6,160,0,0,0
2018-10-15 22:00:00,22.8,87.41,2.1,200,0,0,0
2018-10-15 23:00:00,22.2,90.66,2.1,170,0,0,0
2018-10-16,21.7,93.47,2.1,200,0,0,0
2018-10-16 01:00:00,21.7,93.47,2.1,220,0,0,0
2018-10-16 02:00:00,21.7,96.39,3.6,210,0,0,0
2018-10-16 03:00:00,22.2,93.49,3.6,200,0,0,0
2018-10-16 04:00:00,21.1,100,2.1,200,0,0,0
2018-10-16 05:00:00,21.67,96.99,1.2,280,0,0,0
2018-10-16 06:00:00,22.8,96.42,3.6,260,0,0,0
2018-10-16 07:00:00,22.8,93.52,1.5,240,1.5,1,1.5
2018-10-16 08:00:00,22.8,96.42,2.1,230,30,0,30
2018-10-16 09:00:00,23.9,90.22,2.3,240,146.5,126,96.5
2018-10-16 10:00:00,27.2,74.16,3.1,250,472.5,732.5,95
2018-10-16 11:00:00,28.3,69.55,4.6,300,605,780,109
2018-10-16 12:00:00,29.8,65.25,3.6,270,545,434.5,239
2018-10-16 13:00:00,30,63.04,3.6,310,396,151,286
2018-10-16 14:00:00,30,63.04,3.1,209.17,522.5,422.5,234
2018-10-16 15:00:00,29.4,63.29,3.1,290,456.5,440,191
2018-10-16 16:00:00,28.9,69.66,1.5,200,251,232.5,142
2018-10-16 17:00:00,27.8,79.37,1.5,200,140,208,87
2018-10-16 18:00:00,26.7,87.23,1.5,180,54,182,32.5
2018-10-16 19:00:00,25.6,93.09,2.1,170,0,0,0
2018-10-16 20:00:00,26.7,87.23,0,0,0,0,0
2018-10-16 21:00:00,25,97.04,2.07,293.33,0,0,0
2018-10-16 22:00:00,22.98,94.08,0,39.23,0,0,0
2018-10-16 23:00:00,23.66,100,1.44,152.5,0,0,0
2018-10-17,24.07,93.6,1.2,270,0,0,0
2018-10-17 01:00:00,23.37,96.42,3.1,321.67,0,0,0
2018-10-17 02:00:00,22.2,96.99,0,133.08,0,0,0
2018-10-17 03:00:00,21.97,96.39,0,51.54,0,0,0
2018-10-17 04:00:00,20,94.16,0,92.31,0,0,0
2018-10-17 05:00:00,21.7,96.39,0,54.62,0,0,0
2018-10-17 06:00:00,21.3,96.39,1,185,0,0,0
2018-10-17 07:00:00,21.9,96.39,2.2,315,3,4,3
2018-10-17 08:00:00,21.95,93.49,3.6,340,65,52.5,55.5
2018-10-17 09:00:00,22.6,84.23,3.27,350,187,152.5,132.5
2018-10-17 10:00:00,23.3,81.72,2.1,350,226,67.5,192.5
2018-10-17 11:00:00,25.6,68.6,0,290,493,421.5,225
2018-10-17 12:00:00,26.7,62.3,2.6,320,614,556,223.5
2018-10-17 13:00:00,27.8,56.26,4.1,280,498.5,279.5,297
2018-10-17 14:00:00,27.8,54.52,3.1,310,631.5,706,148
2018-10-17 15:00:00,27.8,54.52,3.1,320,359.5,182.5,252.5
2018-10-17 16:00:00,26.7,60.01,3.1,20,179.5,43,158
2018-10-17 17:00:00,26.1,62.17,2.1,10,72,2,71.5
2018-10-17 18:00:00,23.9,75.93,2.6,20,17.5,5.5,17.5
2018-10-17 19:00:00,22.8,81.15,2.1,10,0,0,0
2018-10-17 20:00:00,22.2,81.58,3.1,10,0,0,0
2018-10-17 21:00:00,21.1,81.44,3.1,360,0,0,0
2018-10-17 22:00:00,20.6,83.98,2.1,350,0,0,0
2018-10-17 23:00:00,19.4,87.1,2.1,360,0,0,0
2018-10-18,18.9,67.68,3.6,10,0,0,0
2018-10-18 01:00:00,17.8,62.7,3.1,30,0,0,0
2018-10-18 02:00:00,17.2,58.1,3.6,30,0,0,0
2018-10-18 03:00:00,16.7,55.65,3.6,30,0,0,0
2018-10-18 04:00:00,15,64.2,2.6,40,0,0,0
2018-10-18 05:00:00,15.6,57.3,5.7,30,0,0,0
2018-10-18 06:00:00,15,59.56,5.1,40,0,0,0
2018-10-18 07:00:00,14.4,59.82,5.1,40,3.5,22,3.5
2018-10-18 08:00:00,15.6,55.37,6.7,40,113.5,407.5,40
2018-10-18 09:00:00,16.7,49.52,6.2,50,325.5,763.5,59.5
2018-10-18 10:00:00,18.3,44.76,6.7,50,512,868.5,71
2018-10-18 11:00:00,19.4,40.36,4.6,60,655,918,78
2018-10-18 12:00:00,20,41.96,5.1,40,687.5,774.5,144.5
2018-10-18 13:00:00,20,40.26,4.1,40,683,702.5,178.5
2018-10-18 14:00:00,20,41.96,4.6,40,541.5,391,274.5
2018-10-18 15:00:00,19.4,41.79,2.1,50,441.5,369,226.5
2018-10-18 16:00:00,19.4,43.55,3.6,60,350.5,446.5,146
2018-10-18 17:00:00,18.3,50.3,3.1,50,143,172.5,90
2018-10-18 18:00:00,16.1,62.31,2.1,50,25.5,4.5,25
2018-10-18 19:00:00,13.9,74.26,1.5,40,0,0,0
2018-10-18 20:00:00,13.9,74.26,3.1,40,0,0,0
2018-10-18 21:00:00,13.9,74.26,3.1,40,0,0,0
2018-10-18 22:00:00,12.2,80.24,3.1,50,0,0,0
2018-10-18 23:00:00,11.7,79.63,2.1,60,0,0,0
2018-10-19,11.1,80.08,2.6,70,0,0,0
2018-10-19 01:00:00,10.6,79.47,2.6,60,0,0,0
2018-10-19 02:00:00,10.6,79.47,2.1,40,0,0,0
2018-10-19 03:00:00,10.6,76.78,1.5,50,0,0,0
2018-10-19 04:00:00,10,79.93,1.5,40,0,0,0
2018-10-19 05:00:00,10,79.93,1.5,60,0,0,0
2018-10-19 06:00:00,10,79.93,2.1,40,0,0,0
2018-10-19 07:00:00,10,82.72,2.1,50,4.5,28.5,4.5
2018-10-19 08:00:00,12.8,77.14,2.1,40,115,425,45.5
2018-10-19 09:00:00,15.6,69.28,2.1,50,308.5,680.5,74
2018-10-19 10:00:00,18.3,62.82,2.6,80,483,766.5,97
2018-10-19 11:00:00,20.6,58.55,2.6,110,595.5,732,136
2018-10-19 12:00:00,21.7,56.92,3.1,70,711,867.5,107.5
